Timestamp,UTM_EASTING,UTM_NORTHING,H:CGVD2013(m),Depth
1654142874.73041,665402.6354541644,5559569.999057535,21.00577876973152,18.5
1654142875.722425,665402.5779341222,5559576.1615084605,21.019927526712415,18.4
1654142876.730254,665402.5119294093,5559582.477165091,20.947208065509795,18.3
1654142877.737956,665402.3833796409,5559588.747362703,20.885983648300172,18.0
1654142878.729851,665402.178343302,5559594.937846038,20.893658658981323,17.8
1654142879.737686,665401.9610148618,5559601.24250985,20.901972230911255,17.9
1654142880.745375,665401.7017820724,5559607.537852564,20.914798374176026,19.2
1654142881.753318,665401.4612851737,5559613.85410303,20.92126636123657,20.6
1654142882.745134,665401.1967842549,5559620.060697318,20.939143754959108,21.4
1654142883.75295,665400.894528362,5559626.38801511,20.964280947685243,22.0
1654142884.744608,665400.5956967723,5559632.626307174,21.00739284539223,23.6
1654142885.752537,665400.2832781384,5559638.97384359,21.04196312904358,24.9
1654142886.760395,665400.0231698641,5559645.341415923,21.060015135526655,24.8
1654142887.75222,665399.7938803076,5559651.574918044,21.082182282447814,24.7
1654142888.760041,665399.5683127487,5559657.937973619,21.058048565387725,23.9
1654142889.767735,665399.3111097032,5559664.3000641735,21.027669105291366,22.4
1654142890.759564,665399.087960306,5559670.546686182,20.95846087217331,21.3
1654142891.76746,665398.8504396693,5559676.857876818,20.955109840393067,21.4
1654142892.775318,665398.632101301,5559683.170945994,20.946904391765596,21.8
1654142893.767053,665398.3413284558,5559689.377901599,21.02412125968933,21.9
1654142894.774984,665398.0569802687,5559695.7147420505,21.00119456458092,21.8
1654142895.766818,665397.7615300415,5559701.925501141,21.024403175592422,22.0
1654142896.774656,665397.4673233429,5559708.222193156,21.064079362869265,22.2
1654142897.782473,665397.1959845244,5559714.536107811,21.139282796144485,22.6
1654142898.774383,665396.9802838009,5559720.740698904,21.14497429084778,22.8
1654142899.7822,665396.8236294697,5559727.055477853,21.050052394866945,23.9
1654142900.789975,665396.7048827689,5559733.35926442,20.981000125408173,23.4
1654142901.797771,665396.6025415122,5559739.60665873,20.97942126774788,22.9
1654142902.789538,665396.4535875685,5559745.778183779,20.95460600733757,21.8
1654142903.79742,665396.2690645945,5559752.050153374,20.938037100076677,21.7
1654142904.805279,665396.0507134325,5559758.32858114,20.94695553588867,22.2
1654142905.797118,665395.8025067537,5559764.514399289,20.930314584732056,22.8
1654142906.804936,665395.5068114018,5559770.815909888,20.90915262913704,22.3
1654142907.812733,665395.1752061344,5559777.098534126,20.940945838928222,22.5
1654142908.804543,665394.8110950033,5559783.241568788,21.022112741947176,21.1
1654142909.812538,665394.4671501643,5559789.514276944,21.004884660243988,20.3
1654142910.820239,665394.154037044,5559795.75632885,21.0757347407341,20.5
1654142911.812144,665393.8718867319,5559801.933592888,21.05391283130646,21.1
1654142912.819901,665393.6311153085,5559808.21612269,21.030211287260055,21.2
1654142913.827752,665393.4616663483,5559814.471683188,21.01029481101036,19.9
1654142914.835635,665393.3095257524,5559820.702979548,21.044771825313568,19.3
1654142915.827462,665393.2134641914,5559826.856928486,21.046151674270632,20.0
1654142916.8353,665393.1396578643,5559833.123566926,20.992370099306108,23.0
1654142917.843165,665393.0418839974,5559839.371744985,21.01288101053238,25.7
1654142918.851101,665392.8979715423,5559845.628842169,21.009889174461364,26.2
1654142919.859164,665392.7013022694,5559851.892711257,20.97786916399002,26.9
1654142920.851244,665392.4206186781,5559858.067136015,20.978722487926483,27.6
1654142921.859359,665392.0954652183,5559864.349844672,20.978648462295535,27.8
1654142922.851237,665391.7960577067,5559870.512245125,20.99997134065628,27.9
1654142923.859059,665391.5504230097,5559876.787060608,20.989904945373535,27.7
1654142924.850874,665391.2761839766,5559882.955256785,21.007443495750426,27.7
1654142925.858653,665390.9905440334,5559889.225687578,21.010029795885085,27.8
1654142926.866564,665390.6947273049,5559895.528241259,21.03366554260254,27.8
1654142927.858364,665390.4583517766,5559901.731471155,20.969840738296508,26.9
1654142928.866162,665390.2801936881,5559908.01761558,20.999105245113373,25.2
1654142929.874015,665390.167048599,5559914.2838249765,20.98162378883362,24.1
1654142930.881785,665390.0491881863,5559920.5785588315,20.963727483034134,23.4
1654142931.873593,665389.9140781758,5559926.747466938,20.98665077924728,23.4
1654142932.881413,665389.7249517997,5559933.020385651,20.99108587026596,24.3
1654142933.873259,665389.4885447395,5559939.202551073,20.978482367753983,24.6
1654142934.881122,665389.1993307058,5559945.476742463,20.990931319952008,23.4
1654142935.888882,665388.8961725683,5559951.733813942,21.010078756332398,22.8
1654142936.880688,665388.6055875277,5559957.8826895235,21.03274899291992,23.7
1654142937.888334,665388.3523345193,5559964.168363658,21.014491670131683,24.7
1654142938.896296,665388.1313652627,5559970.459489766,21.02309223151207,25.4
1654142939.888132,665387.9854564046,5559976.638423168,20.9862869246006,25.6
1654142940.895986,665387.8701399541,5559982.908548014,20.994752111434938,25.7
1654142941.903745,665387.8020572785,5559989.216829774,20.988501397132875,25.7
1654142942.895626,665387.7306960193,5559995.419251432,20.9556787648201,25.7
1654142943.9034,665387.5763283147,5560001.71952707,20.972472201108932,25.8
1654142944.911227,665387.3580670727,5560008.041197964,20.952345766544344,25.8
1654142945.903075,665387.0267220221,5560014.257384373,20.971870698928836,25.7
1654142946.910969,665386.6194297912,5560020.577709526,21.00799682235718,25.3
1654142947.918772,665386.1955484741,5560026.8679703735,21.049284912109375,23.4
1654142948.91054,665385.7986416873,5560033.079485041,21.04603297877312,22.7
1654142949.918359,665385.4025146472,5560039.397036189,21.036298458099367,21.9
1654142950.926122,665385.0604407521,5560045.698962356,20.975066146850587,21.5
1654142951.934073,665384.7413306951,5560051.994254431,20.923832218885423,20.8
1654142952.941816,665384.448361033,5560058.282251552,20.927289103507995,20.6
1654142953.933786,665384.1336332123,5560064.462675525,20.91987571811676,20.1
1654142954.94161,665383.786592988,5560070.758327613,20.94037093114853,18.9
1654142955.933483,665383.4174103113,5560076.941544449,20.95332179450989,17.7
1654142956.941293,665383.0122459971,5560083.229542232,20.96565905094147,17.5
1654142957.949161,665382.5732061178,5560089.52914813,20.97206070399284,16.9
1654142958.940885,665382.1258088046,5560095.737330637,20.99477212643623,15.7
1654142959.948786,665381.6796365523,5560102.047082855,21.02009329223633,15.5
1654142960.956702,665381.2483808378,5560108.354557753,21.042700317859648,15.9
1654142961.964413,665380.8916633652,5560114.662793952,21.052051174163818,16.7
1654142962.956271,665380.5469470822,5560120.869568664,21.051011872291564,16.2
1654142963.964097,665380.2325899049,5560127.16315296,21.02119153738022,15.8
1654142964.956006,665379.8936386653,5560133.361529813,20.97332012081146,15.2
1654142965.963831,665379.5053809249,5560139.636361683,20.99434019780159,16.0
1654142966.955695,665379.0765784462,5560145.835794861,20.98075986433029,16.3
1654142967.963483,665378.5642134715,5560152.104892432,20.988503821372987,17.3
1654142968.971317,665378.0093454564,5560158.3804470785,20.96946707391739,19.0
1654142969.979078,665377.4246187047,5560164.640462034,20.94408737564087,20.4
1654142970.987034,665376.8138599329,5560170.891845657,20.935988136291503,22.0
1654142971.994835,665376.150182874,5560177.129740058,20.93693231153488,22.5
1654142972.986679,665375.6132976207,5560183.271735126,20.923046493053434,22.4
1654142973.994548,665375.0646322733,5560189.519778039,20.88523649978638,22.4
1654142974.98637,665374.5482897378,5560195.664710449,20.936811244010926,21.9
1654142975.994212,665374.0214813476,5560201.91011506,21.005155840396885,21.5
1654142977.002049,665373.4305080394,5560208.151795122,21.082951804161073,21.5
1654142977.993851,665372.9149437242,5560214.31507966,21.088946086883542,22.2
1654142979.001661,665372.393883467,5560220.563225347,21.0866968126297,21.8
1654142980.009463,665371.8842300121,5560226.8235250125,21.07226040363312,23.5
1654142981.001283,665371.3869616323,5560232.977234093,21.020729209899905,25.7
1654142982.009136,665370.8928391266,5560239.234518637,20.934746302127834,25.8
1654142983.016939,665370.4187582191,5560245.406390578,21.070383665084837,25.8
1654142984.008819,665369.9535821491,5560251.530326204,20.976529522657398,25.8
1654142985.016642,665369.468211984,5560257.774181476,20.963014242887496,25.7
1654142986.008403,665369.0082868381,5560263.892932085,20.877239239692692,25.7
1654142987.01621,665368.5048685445,5560270.138310486,20.889366940975187,25.6
1654142988.023973,665367.998443959,5560276.350078708,20.88608713531494,25.6
1654142989.015837,665367.4893223232,5560282.457068094,20.948025836944584,25.6
1654142990.023662,665366.9120437248,5560288.722556381,20.95386535167694,25.6
1654142991.047503,665366.3355621708,5560295.074694521,20.921495077610018,25.5
1654142992.039319,665365.7245449839,5560301.209986296,20.966295914173127,25.5
1654142993.047178,665365.0599147383,5560307.499715408,20.981771287918093,25.4
1654142994.038979,665364.454269253,5560313.646607614,20.97019591617584,25.4
1654142995.046798,665363.9256311114,5560319.941369351,20.9629087677002,25.4
1654142996.038684,665363.429615803,5560326.057971118,21.005415793418884,25.3
1654142997.04648,665362.9964807035,5560332.301837394,20.997096321105953,25.2
1654142998.054329,665362.5536361748,5560338.552325837,20.97254969763756,25.2
1654142999.046189,665362.1099774579,5560344.734032115,20.9759885969162,25.2
1654143000.054018,665361.6284748774,5560351.030516318,20.94942383790016,25.1
1654143001.061807,665361.1414202672,5560357.324741083,20.883733959197993,25.1
1654143002.053689,665360.6167518642,5560363.50504554,20.9493564927578,25.0
1654143003.061494,665360.0448315924,5560369.766908074,21.00614390563965,25.0
1654143004.069345,665359.5113569737,5560376.024860205,21.068302270412442,25.0
1654143005.061171,665359.0287569928,5560382.215218312,21.029007210731507,25.0
1654143006.069007,665358.5608091971,5560388.526961135,20.978683972358706,25.0
1654143007.061066,665358.1720061306,5560394.719857831,20.993294418334962,25.0
1654143008.068714,665357.7583468219,5560401.014159842,20.939629711151124,25.0
1654143009.076607,665357.2908100862,5560407.287507013,20.93764553260803,25.0
1654143010.068381,665356.7953749965,5560413.474320313,20.98966752195358,24.9
1654143011.076239,665356.2604743483,5560419.785222267,20.974361457109453,25.0
1654143012.084079,665355.6768602877,5560426.108029387,20.90901052856445,24.9
1654143013.075898,665355.0665781918,5560432.304511626,20.93343591690063,25.0
1654143014.08374,665354.5000367155,5560438.592821882,20.959249439239507,24.9
1654143015.091604,665353.9364686047,5560444.885944695,21.0686951880455,24.9
1654143016.083475,665353.375172859,5560451.04970653,21.11013929462433,24.8
1654143017.091251,665352.8718439454,5560457.3614634285,21.037962473392483,24.5
1654143018.083041,665352.3826148561,5560463.594480099,20.958326023578646,24.5
1654143019.090905,665351.8957984782,5560469.877299098,21.008697285175323,24.1
1654143020.098764,665351.4439842339,5560476.159500875,21.00389123606682,24.1
1654143021.090594,665350.985376325,5560482.373736416,21.0217869310379,24.0
1654143022.098461,665350.4959202661,5560488.642595408,20.988023851871493,24.1
1654143023.090274,665349.9631210892,5560494.862613037,20.979997259140017,24.0
1654143024.098126,665349.4277738597,5560501.127617441,20.966351244449616,24.0
1654143025.105895,665348.8622911733,5560507.490044959,20.932897375822062,24.0
1654143026.097711,665348.3015729828,5560513.683148572,20.961261932611464,24.0
1654143027.105544,665347.7358569748,5560520.024025065,20.98507979345322,23.9
1654143028.113353,665347.2065772687,5560526.329047533,21.014616765022275,23.8
1654143029.105212,665346.7156392051,5560532.523353725,21.03373266839981,23.7
1654143030.113036,665346.2210542964,5560538.862325714,21.01650785636902,23.6
1654143031.120717,665345.7143649978,5560545.18002065,21.010738565921784,23.7
1654143032.11271,665345.1962816109,5560551.417910681,21.054373660564426,23.7
1654143033.120501,665344.7352865192,5560557.742424019,20.967781482458115,23.6
1654143034.128351,665344.2885483153,5560564.062286995,20.899810740470883,23.7
1654143035.136149,665343.8308718811,5560570.366163671,20.97202304244042,23.5
1654143036.143915,665343.3056154698,5560576.694278368,20.961309617996214,22.9
1654143037.135685,665342.7539164238,5560582.919026555,20.998476644277574,22.2
1654143038.143635,665342.1724524501,5560589.2560232915,21.063854598999026,21.3
1654143039.151457,665341.6090428446,5560595.612365953,20.98077602767944,21.1
1654143040.159316,665341.0814350605,5560601.975990509,20.985217005014423,20.9
1654143041.167077,665340.5831512229,5560608.288342814,20.996135234594345,20.6
1654143042.158814,665340.035883877,5560614.521957876,21.06313016295433,20.7
1654143043.166707,665339.5145533185,5560620.853584005,21.05999196100235,21.2
1654143044.158379,665339.046461838,5560627.100993267,21.006316209316257,22.2
1654143045.166367,665338.5885212418,5560633.448987868,21.0250634829998,22.1
1654143046.174092,665338.1374798407,5560639.800783084,20.929129564762118,21.9
1654143047.16593,665337.6068959052,5560646.060604618,20.932805690765385,21.8
1654143048.173797,665337.0716768896,5560652.452282028,20.974227328300476,21.9
1654143049.165624,665336.5057481239,5560658.68663869,21.016,21.9
1654143050.173369,665335.925783767,5560665.061951711,21.007833689212795,21.8
1654143051.181296,665335.3577156969,5560671.436407855,21.013060737609862,21.8
1654143052.189023,665334.8135512597,5560677.813729809,21.01316482830048,21.7
1654143053.180913,665334.2970843256,5560684.071538116,21.13139974451065,21.7
1654143054.188703,665333.7699284207,5560690.451189895,21.03523761153221,21.8
1654143055.180512,665333.2812793535,5560696.712178244,20.970857679128645,21.8
1654143056.188218,665332.7265094492,5560703.085598573,20.97635188889504,21.8
1654143057.196034,665332.1146182627,5560709.422566248,21.027381898164748,21.9
1654143058.187888,665331.4958643694,5560715.7359177675,21.018791551589963,22.0
1654143059.195667,665330.8672266596,5560722.068316291,21.04744699048996,22.0
1654143060.187341,665330.2681116613,5560728.343240104,21.01906647586822,22.0
1654143061.195254,665329.6758802054,5560734.702474421,20.974,22.0
1654143062.203029,665329.1221543563,5560741.022807842,20.979508797645572,21.9
1654143063.210818,665328.5997456873,5560747.390684829,20.95920818042755,22.2
1654143064.202695,665328.0536623574,5560753.67165193,20.985660356283187,22.2
1654143065.210474,665327.4792730956,5560760.059257928,20.935598486185075,22.2
1654143066.218357,665326.8806788671,5560766.429483866,20.992653713226314,22.2
1654143067.210163,665326.2951171106,5560772.721823201,21.04751445436478,22.3
1654143068.217959,665325.7292838278,5560779.107404254,20.996264492988583,22.3
1654143069.225783,665325.1290793554,5560785.489707855,20.983406385898594,22.3
1654143070.217611,665324.5718344423,5560791.7755351355,20.959365666389463,22.3
1654143071.225386,665324.005120221,5560798.142457639,20.943238506317137,22.4
1654143072.233131,665323.4408680876,5560804.540023564,20.986835142135618,22.4
1654143073.240869,665322.9204903387,5560810.8619786315,21.042484357357026,22.5
1654143074.248638,665322.367576394,5560817.300114068,21.010258637905117,22.5
1654143075.240379,665321.8006347552,5560823.564527379,21.017996967315675,22.5
1654143076.248124,665321.2174574974,5560829.953059872,21.032933168888093,22.5
1654143077.239953,665320.656225175,5560836.234202389,20.97775079846382,22.6
1654143078.247609,665320.1501973866,5560842.60612113,20.918304355621338,22.7
1654143079.255468,665319.5684986982,5560849.013261771,20.984327339410783,22.8
1654143080.2473,665318.9869842991,5560855.296688683,21.007111301898952,22.9
1654143081.254995,665318.4011574641,5560861.732984409,20.984290068626404,23.0
1654143082.26286,665317.7773768705,5560868.122224596,20.946911480903626,23.0
1654143083.254694,665317.1956098818,5560874.413794949,20.964029185533526,23.0
1654143084.26254,665316.5942418958,5560880.800088582,21.00572951889038,23.1
1654143085.254392,665316.0445251918,5560887.125225863,20.99088486480713,23.2
1654143086.262262,665315.4626314848,5560893.546417437,20.969722620964053,23.3
1654143087.269968,665314.8790822651,5560899.968628247,20.999960575580594,23.4
1654143088.26177,665314.3235612487,5560906.295937682,20.970456459999088,23.5
1654143089.269607,665313.7278397495,5560912.713387716,20.94971056938171,23.5
1654143090.277431,665313.1387882653,5560919.09971635,21.01522734594345,23.6
1654143091.285331,665312.5608592667,5560925.52212992,20.973207386970522,23.7
1654143092.293001,665311.9981567522,5560931.940803029,20.922151015758516,23.7
1654143093.28486,665311.4149583677,5560938.294166308,20.93548691749573,23.7
1654143094.292684,665310.8183014377,5560944.726069189,20.933252991914745,23.8
1654143095.300504,665310.1846666473,5560951.156670976,21.02655251979828,23.8
1654143096.29232,665309.6110122302,5560957.475271271,21.037790719985964,23.8
1654143097.300146,665309.0642750703,5560963.926424275,21.062043425798414,23.8
1654143098.291983,665308.5800392135,5560970.275994395,20.98460396575928,23.8
1654143099.299771,665308.0883558551,5560976.731443523,20.98385862636566,23.8
1654143100.307591,665307.5413873256,5560983.168712074,20.99536481809616,23.8
1654143101.299424,665306.9887542307,5560989.537996934,20.95885234832764,23.7
1654143102.307334,665306.3895231137,5560995.976036399,21.054335987329484,23.6
1654143103.314908,665305.7803110683,5561002.427482775,21.029126379728314,23.6
1654143104.322477,665305.2022180768,5561008.879767377,21.011342751979832,23.5
1654143105.314179,665304.6674308331,5561015.2492743675,21.01327463197708,23.4
1654143106.321563,665304.1542354972,5561021.728889897,20.956984066963198,23.4
1654143107.312989,665303.65624883,5561028.066219186,20.972677011013033,23.3
1654143108.320822,665303.1419109883,5561034.549596703,20.975684246063235,23.3
1654143109.328629,665302.6233973529,5561041.025922057,20.939529273271557,23.2
1654143110.320453,665302.0774370984,5561047.381624784,20.99497407627106,23.1
1654143111.328297,665301.4822899441,5561053.878229832,21.01992554664612,23.2
1654143112.336067,665300.873173076,5561060.383789592,20.97276627635956,23.1
1654143113.343937,665300.2683712728,5561066.888820003,21.025769684553147,23.1
1654143114.351606,665299.7226296851,5561073.380139652,21.027616058826446,23.0
1654143115.343396,665299.2001279271,5561079.7706216965,21.065984538078308,22.9
1654143116.351325,665298.6628717738,5561086.260671069,21.01255469989777,22.8
1654143117.359031,665298.1386390502,5561092.74061404,21.025560040473938,22.7
1654143118.35081,665297.6059272096,5561099.129509365,20.98011351966858,22.7
1654143119.35876,665297.0097440964,5561105.633308177,20.954375202178955,22.6
1654143120.366478,665296.4128816779,5561112.108720469,20.980141257524487,22.5
1654143121.358465,665295.8227924159,5561118.508398823,20.99231618452072,22.4
1654143122.366116,665295.2997564921,5561125.005646655,20.998265624523164,22.4
1654143123.373934,665294.7558245293,5561131.498607514,21.015455406188966,22.4
1654143124.365568,665294.18425794,5561137.900606729,21.021882382869723,22.3
1654143125.373446,665293.596365184,5561144.400136695,21.055331080436705,22.3
1654143126.365188,665293.0105339626,5561150.837352086,21.02487443637848,22.2
1654143127.373071,665292.460888735,5561157.352043192,21.008278347969053,22.1
1654143128.380893,665291.861346294,5561163.875152346,21.05179124736786,22.1
1654143129.372616,665291.3517277254,5561170.291761208,20.993922025680543,22.0
1654143130.380318,665290.8570961137,5561176.767994741,21.065535549163815,21.9
1654143131.388252,665290.3787591369,5561183.259058795,21.061052439689632,21.8
1654143132.380075,665289.9073801739,5561189.682981526,21.02458857560158,21.7
1654143133.387823,665289.3831791467,5561196.2411155645,20.966902039289472,21.6
1654143134.395546,665288.8572620336,5561202.700341394,21.036622183799746,21.6
1654143135.387412,665288.3565194766,5561209.096152715,21.05746211051941,21.6
1654143136.395131,665287.8395648131,5561215.591408433,21.00650775313377,21.5
1654143137.403052,665287.3596744734,5561222.090088196,21.030608833312986,21.4
1654143138.394775,665286.906749397,5561228.492569811,21.059571350574494,21.4
1654143139.402564,665286.4935370266,5561235.006637385,21.040601024627687,21.4
1654143140.394587,665286.1018342773,5561241.4447513,21.065404587030407,21.3
1654143141.402239,665285.6454181754,5561247.959624479,21.077579696655274,21.2
1654143142.410238,665285.2041748,5561254.462926646,21.072190479278564,21.1
1654143143.401899,665284.7434040108,5561260.86205348,20.999002284526824,21.0
1654143144.409685,665284.2081303207,5561267.34759138,21.037606302261352,20.9
1654143145.401771,665283.6534847836,5561273.744458547,21.01541166305542,20.9
1654143146.409432,665283.0960949211,5561280.229967425,21.00335306572914,20.9
1654143147.41731,665282.5587053961,5561286.727189581,20.950964679718016,20.8
1654143148.409244,665282.039948765,5561293.103784265,20.997903779745105,20.7
1654143149.416959,665281.5169022287,5561299.5881399065,20.98828087711334,20.7
1654143150.408971,665281.0494294211,5561305.954096563,20.98951382637024,20.6
1654143151.416806,665280.5906612644,5561312.447601379,20.97205988073349,20.6
1654143152.424477,665280.1468223503,5561318.9249021225,21.035255064725874,20.5
1654143153.432352,665279.7325928434,5561325.40265593,21.05886587262154,20.4
1654143154.424205,665279.3210194726,5561331.823383171,21.049973432540895,20.3
1654143155.432065,665278.8783348413,5561338.325170649,21.11809445500374,20.3
1654143156.439797,665278.4541254581,5561344.783687259,21.15706035733223,20.2
1654143157.447731,665278.0418082557,5561351.304070568,21.108909332513807,20.1
1654143158.439548,665277.6196188383,5561357.710421312,21.029256779909137,20.1
1654143159.447363,665277.151015437,5561364.202160401,21.02282175040245,20.0
1654143160.455204,665276.6734803785,5561370.711761039,20.992648267984393,20.0
1654143161.447014,665276.1510522369,5561377.114162553,20.938199098587035,20.0
1654143162.45479,665275.6372866848,5561383.604072212,20.93187328338623,19.9
1654143163.462712,665275.1503247546,5561390.072739845,20.9699269528389,19.8
1654143164.4705,665274.7134901574,5561396.57612209,21.002519500017165,19.7
1654143165.478331,665274.2793707837,5561403.08358359,20.985649932384494,19.6
1654143166.470236,665273.8806275807,5561409.5011814255,21.028920944213866,19.5
1654143167.478057,665273.4295613522,5561416.009569772,21.041143317222595,19.5
1654143168.469908,665272.9367898556,5561422.4322214555,21.03600230026245,19.4
1654143169.477793,665272.4682637206,5561428.952964697,21.00670751953125,19.4
1654143170.485668,665272.0309983112,5561435.449474639,20.979487003803253,19.4
1654143171.477565,665271.6032668711,5561441.844517878,20.969139386177066,19.3
1654143172.485398,665271.1533270237,5561448.324713384,21.02965186452866,19.2
1654143173.493385,665270.6885776364,5561454.857005686,20.974537235736847,19.2
1654143174.485385,665270.2233026252,5561461.259531581,20.977880008220673,19.1
1654143175.493063,665269.7596326931,5561467.767059715,21.003582700014114,19.0
1654143176.500804,665269.2936825717,5561474.283059041,21.039597235441207,18.9
1654143177.492639,665268.88216614,5561480.700279966,21.05797360944748,18.9
1654143178.500412,665268.4566216058,5561487.220530051,21.0552397005558,18.9
1654143179.492313,665268.0660368261,5561493.643930413,21.011032380580904,18.8
1654143180.500075,665267.6906258705,5561500.176592524,21.04669774723053,18.8
1654143181.507982,665267.3169200844,5561506.680980192,21.020316683769224,18.7
1654143182.515642,665266.9428214319,5561513.239328839,20.95498719644546,18.7
1654143183.507496,665266.5563219687,5561519.633990067,20.98637752723694,18.6
1654143184.515442,665266.1241626677,5561526.152971931,20.963661489009855,18.5
1654143185.523162,665265.6583897022,5561532.680180026,21.00106632375717,18.4
1654143186.514978,665265.179858276,5561539.124281827,20.99212444806099,18.4
1654143187.522969,665264.668662858,5561545.660450108,21.043477961063385,18.3
1654143188.514525,665264.2097466801,5561552.100446848,20.99657357478142,18.3
1654143189.522461,665263.7789492966,5561558.619133879,21.019701562881473,18.2
1654143190.530245,665263.3808749466,5561565.145779651,20.957321960449217,18.1
1654143191.522261,665263.0230892777,5561571.547836086,20.974612869262696,18.1
1654143192.530064,665262.6665541691,5561578.089122076,20.937222756147385,18.0
1654143193.537806,665262.2696137098,5561584.5902473815,20.99050392651558,18.0
1654143194.529654,665261.8643113879,5561591.020896311,21.009031004428863,18.0
1654143195.537343,665261.4002554498,5561597.532120133,21.045642029047013,17.9
1654143196.545195,665260.953847925,5561604.091185957,21.037990267515184,17.8
1654143197.553107,665260.5033465088,5561610.621013063,21.07918446493149,17.8
1654143198.560933,665260.0833392777,5561617.164920566,21.06256052827835,17.7
1654143199.552647,665259.6269227448,5561623.585271441,21.10624588108063,17.6
1654143200.560604,665259.1751903777,5561630.108938102,21.081887648820874,17.5
1654143201.552258,665258.7490224756,5561636.542074873,21.039505807876587,17.5
1654143202.560195,665258.33619157,5561643.087719913,21.008868245363235,17.4
1654143203.567911,665257.9390463403,5561649.590834208,20.993889554500576,17.4
1654143204.559813,665257.5716088113,5561656.001136998,21.00056981301308,17.4
1654143205.567516,665257.2043229479,5561662.5264534205,21.003689935684204,17.3
1654143206.575503,665256.8260772241,5561669.056318647,20.992611540317537,17.3
1654143207.567252,665256.4528807623,5561675.480286797,21.00973175573349,17.3
1654143208.575107,665256.0611518602,5561682.02265882,21.010680856704713,17.2
1654143209.566783,665255.6921748504,5561688.445181886,21.014382092952726,17.1
1654143210.574772,665255.2943462762,5561694.9615556365,21.033356349945066,16.9
1654143211.582634,665254.8939754323,5561701.492742185,21.062517856597903,16.9
1654143212.574425,665254.4768871434,5561707.917806354,21.047480350494386,16.8
1654143213.582521,665254.0699319802,5561714.459302308,21.028112185716626,16.8
1654143214.590083,665253.6541310437,5561721.0017947545,21.007,16.8
1654143215.581769,665253.2924497245,5561727.384623396,21.02210454773903,16.7
1654143216.589712,665252.979531214,5561733.93749622,20.969599711894986,16.6
1654143217.581532,665252.6676450049,5561740.349594929,20.970183063983917,16.6
1654143218.589335,665252.3487429896,5561746.871718606,20.969394014596936,16.5
1654143219.597151,665252.0168328484,5561753.428145813,20.972571624755858,16.5
1654143220.588935,665251.6762924935,5561759.842812624,21.000385088443757,16.4
1654143221.596819,665251.312436307,5561766.405342024,21.008990929603577,16.3
1654143222.604581,665250.9297436173,5561772.941767865,21.04992709445953,16.3
1654143223.596412,665250.5250530308,5561779.371353697,21.041032059669494,16.2
1654143224.604231,665250.1154671268,5561785.90608313,21.055329608917233,16.2
1654143225.612028,665249.6960979786,5561792.438583805,21.046386717796324,16.1
1654143226.61993,665249.2607641882,5561798.983446414,20.993732029438018,16.0
1654143227.611679,665248.8509595101,5561805.399390136,20.955513283729555,16.0
1654143228.619502,665248.4706694875,5561811.910163908,20.94481302881241,16.0
1654143229.611341,665248.0896750366,5561818.325626819,20.95339754772186,15.9
1654143230.619069,665247.7644542025,5561824.838981551,20.987919759988785,15.9
1654143231.626951,665247.3989305953,5561831.353084143,21.004089147090912,15.8
1654143232.618784,665247.0303963007,5561837.755137411,21.013363778114318,15.7
1654143233.626606,665246.6315753333,5561844.273722108,20.95854908967018,15.7
1654143234.634388,665246.1900005724,5561850.795161734,20.972954595327376,15.6
1654143235.658262,665245.7290958269,5561857.410173988,20.98870176410675,15.6
1654143236.666202,665245.2981010999,5561863.919524459,21.015409616470336,15.6
1654143237.657796,665244.8838819381,5561870.336001826,21.02832542872429,15.5
1654143238.665712,665244.5352962784,5561876.854070641,21.025810045719144,15.5
1654143239.657532,665244.2157458806,5561883.264395726,20.999994808197023,15.4
1654143240.665425,665243.8896224061,5561889.787659132,20.991350850105288,15.3
1654143241.673276,665243.5345818333,5561896.293465713,21.001918101549148,15.3
1654143242.665124,665243.1707977016,5561902.684698721,20.971923884630204,15.2
1654143243.673009,665242.745660435,5561909.152636999,20.953343187093736,15.1
1654143244.680859,665242.3215668844,5561915.568396542,20.981,15.1
1654143245.672773,665241.8953263601,5561921.879449773,20.983537817001345,15.0
1654143246.680624,665241.4639197893,5561928.287030244,20.968978111982345,15.0
1654143247.688311,665241.0458226218,5561934.6470737895,20.978759466171265,14.9
1654143248.680252,665240.6335141147,5561940.904766939,21.0137169752121,14.9
1654143249.688064,665240.2279440243,5561947.247454354,20.99347096133232,14.8
1654143250.679887,665239.866855483,5561953.475066636,21.008968531608584,14.8
1654143251.68772,665239.5190734915,5561959.76334914,21.037184358119966,14.8
1654143252.679533,665239.2033739185,5561965.948109595,20.982480192899704,14.7
1654143253.687385,665238.8541570634,5561972.18920799,21.01453922390938,14.7
1654143254.695187,665238.4911093423,5561978.408780727,20.99588443875313,14.7
1654143255.687035,665238.1047665103,5561984.532239614,20.980487332820893,14.6
1654143256.694825,665237.7333526219,5561990.707766382,21.02084957265854,14.6
1654143257.702463,665237.3346098241,5561996.858801626,21.061862611293794,14.5
1654143258.694432,665236.962426606,5562002.904534327,21.069231583595275,14.5
1654143259.702254,665236.6234396438,5562009.027882827,21.02431618928909,14.4
1654143260.694122,665236.2968591988,5562015.026910718,21.012692826271056,14.4
1654143261.701906,665235.9637850965,5562021.098034072,20.983609504699707,14.3
1654143262.70975,665235.6504537998,5562027.153706442,20.950668996810915,14.2
